id,template_id,category,check_point,specification,expected_value,acceptance_criterion,tolerance,photos_required,priority,line_order
d186e26e-33dc-5f77-8366-3734cbbbfd22,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,After Tiling Work,"Tile Protection: Have tile protection sheets been provided, if needed, to protect the finished tiles?",NULL,NULL,NULL,NULL,false,medium,11
e56cc6cb-3dbe-5a2b-bcda-7e32092e7e30,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,After Tiling Work,Quality Inspection: Has a quality inspection been conducted to assess the quality and finish of the flooring and dadoing work?,NULL,NULL,NULL,NULL,false,medium,12
f4570b17-72b1-5e06-a619-a2009a224c3c,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,After Tiling Work,Documentation: Have records of material inspection results been maintained?,NULL,NULL,NULL,NULL,false,medium,13
c4834de4-e5ef-5553-8066-f5b717f0c18f,6dcf409f-e5f0-5ef0-b022-d3e5ed81b010,After Tiling Work,Waste Disposal: Have waste materials and containers been disposed of in accordance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,14
302c8203-541b-5168-9ed3-77ab99d6a389,d6085279-18c9-5a67-8f98-5c8ed305ce52,Specification and Dimension,Specification Compliance: Has it been verified that the joinery provided aligns with the specifications and AFC drawings?,NULL,NULL,NULL,NULL,false,medium,0
05d23c20-f886-54c6-862d-3e7be5a1b15d,d6085279-18c9-5a67-8f98-5c8ed305ce52,Specification and Dimension,Dimension and Size: Have the dimensions and size of the joinery components been checked as per design specifications?,NULL,NULL,NULL,NULL,false,medium,1
81fb7118-295b-5161-bba2-be53b2a3c35c,d6085279-18c9-5a67-8f98-5c8ed305ce52,Specification and Dimension,Workmanship: Has the workmanship and the quality of the joinery work been checked?,NULL,NULL,NULL,NULL,false,medium,2
6578416e-942e-516d-8def-9e3ebfe23a8a,d6085279-18c9-5a67-8f98-5c8ed305ce52,Finishing and Physical Condition,Door and Frame Condition: Have the finishing and physical condition of the doors and frames been checked?,NULL,NULL,NULL,NULL,false,medium,3
9a3e84e9-af9b-5579-bd63-5d85fb041b30,d6085279-18c9-5a67-8f98-5c8ed305ce52,Finishing and Physical Condition,"Hardware and Fixtures: Have the hardware, fixtures, glazing, etc., been checked to match the drawing/specifications?",NULL,NULL,NULL,NULL,false,medium,4
ff69b88d-5805-5f05-8e45-fca0e26fa8a4,d6085279-18c9-5a67-8f98-5c8ed305ce52,Finishing and Physical Condition,"Aluminium/UPVC Section Quality: Has the brand, gauge and specification of aluminium/UPVC sections been checked with reference to the sample provided?",NULL,NULL,NULL,NULL,false,medium,5
07e794ab-2609-5de7-ad5f-1602b377d174,d6085279-18c9-5a67-8f98-5c8ed305ce52,Installation and Fixing,Rainwater Drainage Hole: Have adequate rainwater drain holes been provided as per standard execution details?,NULL,NULL,NULL,NULL,false,medium,6
881f2734-99e3-5836-b41d-e29faacf6cb2,d6085279-18c9-5a67-8f98-5c8ed305ce52,Installation and Fixing,Fixing of Aluminium/UPVC Joinery: Is the installation and fixing of aluminium/UPVC joinery following the standard execution details?,NULL,NULL,NULL,NULL,false,medium,7
49f0088b-7282-5de8-9181-7bf09f344ac6,d6085279-18c9-5a67-8f98-5c8ed305ce52,Installation and Fixing,Silicon Sealant Gap: Has a 3 mm gap been provided all around the aluminium/UPVC joineries to accommodate silicon sealant?,NULL,NULL,NULL,NULL,false,medium,8
d9d25c3b-f164-5474-a215-11b5ea96c779,d6085279-18c9-5a67-8f98-5c8ed305ce52,Post-Completion Inspection,"Quality Inspection: Has the overall quality, alignment, and functioning of the joinery been checked?",NULL,NULL,NULL,NULL,false,medium,9
4be8c8d3-bb3b-5ac3-bed1-4cabe11b0340,d6085279-18c9-5a67-8f98-5c8ed305ce52,Post-Completion Inspection,Documentation: Are records of material inspection results being maintained?,NULL,NULL,NULL,NULL,false,medium,10
de01db87-5eb1-5658-9411-ae614d1e76b6,d6085279-18c9-5a67-8f98-5c8ed305ce52,Post-Completion Inspection,Waste Disposal: Are waste materials and containers being disposed of in accordance with environmental regulations?,NULL,NULL,NULL,NULL,false,medium,11
acfbad64-0778-5918-b0ea-0b03a300f3a6,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for specifications as per BOQ,NULL,NULL,NULL,NULL,false,medium,0
2c04c86f-8c72-50fb-8728-81bad01e4384,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for Delivery Challan attached,NULL,NULL,NULL,NULL,false,medium,1
76a56b24-d305-59ef-81e7-f7c639388488,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for quantity as per DC,NULL,NULL,NULL,NULL,false,medium,2
5ea22676-3f05-51f6-b300-1c48e5ae5076,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Manufacturer test certificate attached with tested parameters,NULL,NULL,NULL,NULL,false,medium,3
74ea1d1d-bd88-5b86-8a5f-284accf4dbf8,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,"Check for expiry date of material (in the remarks specify the date, if any, as per manufacturer specification and whether it is AJepted)",NULL,NULL,NULL,NULL,false,medium,4
291e7430-65a2-5f2a-8377-73fa22eef04b,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check the material in approved material list,NULL,NULL,NULL,NULL,false,medium,5
3a26086c-747a-56e0-b9fb-6ba336917663,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for quality of material as per QTP (in the remarks specify the check conducted and the result and whether it is AJepted),NULL,NULL,NULL,NULL,false,medium,6
1b252ef5-99f6-5782-b69a-7b8a7dcd1611,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for dimensional stability,NULL,NULL,NULL,NULL,false,medium,7
1624fd28-a98f-5f1d-a374-d45cb4e1ecb6,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for Unit weight,NULL,NULL,NULL,NULL,false,medium,8
17584887-8d04-51d2-ba1c-53429985663f,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for colour,NULL,NULL,NULL,NULL,false,medium,9
ec44467c-26d2-501d-b37e-1368c1094f2a,3cf59acf-89d3-5765-a63f-3b2180b4f022,On receipt at site,Check for any breakages/damages in the material,NULL,NULL,NULL,NULL,false,medium,10
